survey	recording_givid	user_reference	var	var_code	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2018120312000011	BriLo_06_20180718	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2018120312000011	BriLo_06_20180718	totale bedekking	TOT	95	95	0	0	1	%
HT3260	IV2018120312000011	BriLo_06_20180718	vegetatievlekken =< 1 m²	<1	3	3	0	0	1	count
HT3260	IV2018120312000011	BriLo_06_20180718	verstoring eutrofiëringsindicatoren	veui	4	4	0	0	1	%
HT3260	IV2018120312000011	BriLo_06_20180718	verstoring helofyten	vhel	95	95	0	0	1	%
HT3260	IV2018120312000011	BriLo_06_20180718	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2018120312000011	BriLo_06_20180718	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000012	GroNe_02_20180718	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000013	GroNe_12_20180718	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	breedte	Breed	1,50	1.5	0	0	1	m
HT3260	IV2018120312000013	GroNe_12_20180718	diepte	Diep	0,40	0.4	0	0	1	m
HT3260	IV2018120312000013	GroNe_12_20180718	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	grof organisch materiaal	orgma	dikke takken / stam	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2018120312000013	GroNe_12_20180718	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000013	GroNe_12_20180718	manier waarop de opname gemaakt is	wijze	harkend vanop de lo	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000013	GroNe_12_20180718	schaduw boom en struik	schab	25	25	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	schaduw oevervegetatie	schao	20	20	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2018120312000013	GroNe_12_20180718	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2018120312000013	GroNe_12_20180718	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	totale bedekking	TOT	80	80	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2018120312000013	GroNe_12_20180718	verstoring eutrofiëringsindicatoren	veui	0	0	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	verstoring helofyten	vhel	80	80	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2018120312000013	GroNe_12_20180718	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	artificiële structuren	artif	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	artificiële structuren	artif	duiker	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	breedte	Breed	1,40	1.4	0	0	1	m
HT3260	IV2018120312000014	BorBe_01_20180720	diepte	Diep	0,20	0.2	0	0	1	m
HT3260	IV2018120312000014	BorBe_01_20180720	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	grootte grootste vlek	MaxGr	0,005	0.005	0	0	1	m²
HT3260	IV2018120312000014	BorBe_01_20180720	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000014	BorBe_01_20180720	lengte duiker	Duik	4	4	0	0	1	m
HT3260	IV2018120312000014	BorBe_01_20180720	manier waarop de opname gemaakt is	wijze	harkend vanop de ro	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000014	BorBe_01_20180720	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	slibdikte	Slib	0,10	0.1	0	0	1	m
HT3260	IV2018120312000014	BorBe_01_20180720	som van vlekken	Som	0,01	0.01	0	0	1	m²
HT3260	IV2018120312000014	BorBe_01_20180720	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	totale bedekking	TOT	90	90	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	vegetatievlekken =< 1 m²	<1	2	2	0	0	1	count
HT3260	IV2018120312000014	BorBe_01_20180720	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	verstoring helofyten	vhel	90	90	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2018120312000014	BorBe_01_20180720	waterpeil	peil	droogstaand (groot deel)	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	beheer	beh	volledig maaien watervegetatie	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	breedte	Breed	2,40	2.4	0	0	1	m
HT3260	IV2018120312000015	GouLo_10_20180725	diepte	Diep	0,20	0.2	0	0	1	m
HT3260	IV2018120312000015	GouLo_10_20180725	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2018120312000015	GouLo_10_20180725	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000015	GouLo_10_20180725	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000015	GouLo_10_20180725	schaduw boom en struik	schab	40	40	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2018120312000015	GouLo_10_20180725	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2018120312000015	GouLo_10_20180725	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	submerse vegetatie frequent	sv_2	80	80	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	submerse vegetatie schaars	sv_1	20	20	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	totale bedekking	TOT	40	40	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2018120312000015	GouLo_10_20180725	verstoring eutrofiëringsindicatoren	veui	10	10	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	verstoring helofyten	vhel	5	5	0	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2018120312000015	GouLo_10_20180725	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	beheer	beh	volledig maaien watervegetatie	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	breedte	Breed	2,30	2.3	0	0	1	m
HT3260	IV2018120312000016	GouLo_11_20180725	diepte	Diep	0,10	0.1	0	0	1	m
HT3260	IV2018120312000016	GouLo_11_20180725	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2018120312000016	GouLo_11_20180725	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000016	GouLo_11_20180725	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000016	GouLo_11_20180725	schaduw boom en struik	schab	40	40	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2018120312000016	GouLo_11_20180725	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2018120312000016	GouLo_11_20180725	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	submerse vegetatie frequent	sv_2	70	70	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	submerse vegetatie schaars	sv_1	30	30	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	totale bedekking	TOT	25	25	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2018120312000016	GouLo_11_20180725	verstoring eutrofiëringsindicatoren	veui	3	3	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	verstoring helofyten	vhel	15	15	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	verstoring invasieve exoten	viex	1	1	0	0	1	%
HT3260	IV2018120312000016	GouLo_11_20180725	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	artificiële structuren	artif	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	breedte	Breed	2,40	2.4	0	0	1	m
HT3260	IV2018120312000017	GouLo_14_20180725	diepte	Diep	0,30	0.3	0	0	1	m
HT3260	IV2018120312000017	GouLo_14_20180725	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	grof organisch materiaal	orgma	dikke takken / stam	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2018120312000017	GouLo_14_20180725	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000017	GouLo_14_20180725	manier waarop de opname gemaakt is	wijze	harkend in het water ro	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000017	GouLo_14_20180725	schaduw boom en struik	schab	5	5	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	schaduw oevervegetatie	schao	30	30	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2018120312000017	GouLo_14_20180725	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2018120312000017	GouLo_14_20180725	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	totale bedekking	TOT	95	95	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2018120312000017	GouLo_14_20180725	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	verstoring helofyten	vhel	95	95	0	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2018120312000017	GouLo_14_20180725	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	artificiële structuren	artif	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	breedte	Breed	2,00	2	0	0	1	m
HT3260	IV2018120312000018	GouLo_15_20180725	diepte	Diep	0,20	0.2	0	0	1	m
HT3260	IV2018120312000018	GouLo_15_20180725	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2018120312000018	GouLo_15_20180725	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000018	GouLo_15_20180725	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000018	GouLo_15_20180725	schaduw boom en struik	schab	2	2	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	schaduw oevervegetatie	schao	60	60	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2018120312000018	GouLo_15_20180725	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2018120312000018	GouLo_15_20180725	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	totale bedekking	TOT	99	99	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2018120312000018	GouLo_15_20180725	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	verstoring helofyten	vhel	99	99	0	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2018120312000018	GouLo_15_20180725	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	breedte	Breed	8,50	8.5	0	0	1	m
HT3260	IV2018120312000019	Berwijn_04_20180806	diepte	Diep	0,20	0.2	0	0	1	m
HT3260	IV2018120312000019	Berwijn_04_20180806	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	grootte grootste vlek	MaxGr	12	12	0	0	1	m²
HT3260	IV2018120312000019	Berwijn_04_20180806	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000019	Berwijn_04_20180806	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000019	Berwijn_04_20180806	schaduw boom en struik	schab	2	2	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2018120312000019	Berwijn_04_20180806	som van vlekken	Som	45	45	0	0	1	m²
HT3260	IV2018120312000019	Berwijn_04_20180806	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	submerse vegetatie frequent	sv_2	50	50	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	submerse vegetatie schaars	sv_1	50	50	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	totale bedekking	TOT	40	40	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	vegetatievlekken =< 1 m²	<1	20	20	0	0	1	count
HT3260	IV2018120312000019	Berwijn_04_20180806	vegetatievlekken > 1 - 5 m²	1-5	5	5	0	0	1	count
HT3260	IV2018120312000019	Berwijn_04_20180806	vegetatievlekken > 10 - 50 m²	11-50	1	1	0	0	1	count
HT3260	IV2018120312000019	Berwijn_04_20180806	vegetatievlekken > 5 - 10 m²	5-10	1	1	0	0	1	count
HT3260	IV2018120312000019	Berwijn_04_20180806	verstoring eutrofiëringsindicatoren	veui	30	30	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	verstoring helofyten	vhel	<1	1	1	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2018120312000019	Berwijn_04_20180806	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	artificiële structuren	artif	breuksteen	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	artificiële structuren	artif	brug	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	beheer	beh	maaien oevervegetatie lo	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	beheer	beh	maaien oevervegetatie ro	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	breedte	Breed	2,30	2.3	0	0	1	m
HT3260	IV2018120312000020	Kikbeek_01_20180806	diepte	Diep	0,10	0.1	0	0	1	m
HT3260	IV2018120312000020	Kikbeek_01_20180806	dominant oeverprofiel lo	profl	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	dominant oeverprofiel ro	profr	kunstmatig: minder dan 45°	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	grof organisch materiaal	orgma	geen grof materiaal	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2018120312000020	Kikbeek_01_20180806	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2018120312000020	Kikbeek_01_20180806	lengte brug	Brug	3	3	0	0	1	m
HT3260	IV2018120312000020	Kikbeek_01_20180806	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2018120312000020	Kikbeek_01_20180806	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	slibdikte	Slib	0,20	0.2	0	0	1	m
HT3260	IV2018120312000020	Kikbeek_01_20180806	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2018120312000020	Kikbeek_01_20180806	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	totale bedekking	TOT	20	20	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2018120312000020	Kikbeek_01_20180806	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	verstoring helofyten	vhel	20	20	0	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2018120312000020	Kikbeek_01_20180806	waterpeil	peil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2018120312000021	Maas_03_20180808	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2018120312000021	Maas_03_20180808	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2018120312000021	Maas_03_20180808	breedte	Breed	48,00	48	0	0	1	m
HT3260	IV2018120312000021	Maas_03_20180808	diepte	DiepX	>1,85	1.85	0	1	1	m
